place_id,name,address,zip,city,rating,user_ratings_total,business_status,lat,lng,types
ChIJgWFIMiW5t4kRf2BDc0tPNBs,24/7 Big Convenience Store,"805 Larchmont Ave, Capitol Heights, MD 20743, United States",20721,Bowie,1.9,9,OPERATIONAL,38.8778349,-76.9212002,
ChIJhQCTzA7Ht4kR5wplPE752II,Brentwood Market,"4413 37th St, Brentwood, MD 20722, United States",20722,Brentwood,3.9,11,OPERATIONAL,38.9454403,-76.9584199,
ChIJnVUszBTHt4kRMGxZtsoYT80,George's Liquors,"4301 Bladensburg Rd, Brentwood, MD 20722, United States",20722,Brentwood,,,CLOSED_PERMANENTLY,38.937235,-76.9449376,
ChIJ18ro6DC_t4kRdW8g9Vel2HY,Central Avenue Liquors,"6115 Central Ave Old, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.2,247,OPERATIONAL,38.8851457,-76.90868689999999,
ChIJL_O7Niu5t4kRP0eVrbIV6Es,Marlboro Pike Liquors,"5205 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.3,186,OPERATIONAL,38.8689271,-76.9185877,
ChIJORFkcn-5t4kRNVih3WZv178,Bells Drive-In Liquor,"5901 Central Ave, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.4,65,OPERATIONAL,38.8854504,-76.9183223,
ChIJ3zENjye5t4kRePLwHhXjzKc,Super Liquors,"4745 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.1,127,OPERATIONAL,38.8734708,-76.9317746,
ChIJw5RbOyK5t4kRFSJmszYUfVk,Southern Avenue Liquors,"4259 Southern Ave SE, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4,96,OPERATIONAL,38.8690193,-76.9394415,
ChIJcdRQbdO-t4kRRyt0rmcoTRY,Oak Crest Liquors,"5256 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4,61,OPERATIONAL,38.8657212,-76.9161708,
ChIJp9MQIii5t4kRb91kPOHE2_Y,JC Liquors,"4856 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.2,53,OPERATIONAL,38.8731445,-76.92827679999999,
ChIJly2rPCq5t4kRbL5nN9usIu0,CD LIQUORS,"4945 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4.1,64,OPERATIONAL,38.871188,-76.9238381,
ChIJS_t-98O-t4kRX1KYkgo_RKs,District Heights Liquors,"6136 Marlboro Pike, District Heights, MD 20747, United States",20731,Capitol Heights,4.3,116,OPERATIONAL,38.8554864,-76.9006775,
ChIJDWhUUMC-t4kRfWza0SeeOA0,Plaza Liquor,"6439 Marlboro Pike, District Heights, MD 20747, United States",20731,Capitol Heights,4.4,56,OPERATIONAL,38.8515804,-76.8974779,
ChIJM1ghSD6_t4kRQeoN60d1rMM,Blue Sky Liquors,"6430 Central Ave, Seat Pleasant, MD 20743, United States",20731,Capitol Heights,4.4,40,OPERATIONAL,38.8874236,-76.8966126,
ChIJXflA5Ka4t4kRTdQFiD-4DmE,Frank's Tavern Liquor,"1703 Kenilworth Ave, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4,242,OPERATIONAL,38.9122519,-76.9335864,
ChIJ4___t3G5t4kR6aGLrDoBY88,Stricks Liquor,"3211 Branch Ave, Hillcrest Heights, MD 20748, United States",20731,Capitol Heights,2.8,13,OPERATIONAL,38.848998,-76.9541769,
ChIJ7xecMyu5t4kRKMgpey_S8A4,Min's Palace,"5205 Marlboro Pike, Capitol Heights, MD 20743, United States",20731,Capitol Heights,4,4,CLOSED_TEMPORARILY,38.8689243,-76.9186575,
ChIJ_wgGY3K6t4kRrPDhPtxFWtU,Mike's Liquors,"5301 Indian Head Hwy, Oxon Hill, MD 20745, United States",20731,Capitol Heights,4.5,285,OPERATIONAL,38.817188,-76.9996632,
ChIJ9U8SCAO9t4kRGyLbtJ7D_rg,Tucker's Liquors LLC,"8100 Old Alexandria Ferry Rd, Clinton, MD 20735, United States",20735,Clinton,4.2,198,OPERATIONAL,38.7763169,-76.8670783,
ChIJ03iLVIq8t4kRwvikdohKxFA,Clinton liqour and meat,"7601 Old Branch Ave, Clinton, MD 20735, United States",20735,Clinton,4.1,161,OPERATIONAL,38.7854157,-76.8984973,
ChIJOXQ4Guq8t4kRSbz2z10Lihc,Chesapeake Liquors,"8853 Branch Ave, Clinton, MD 20735, United States",20735,Clinton,3.5,24,OPERATIONAL,38.7672631,-76.88998289999999,
ChIJz4INh1a7t4kR8fTkCkHzxg4,Piscataway Liquors,"9814 Piscataway Rd, Clinton, MD 20735, United States",20735,Clinton,4,81,OPERATIONAL,38.7547222,-76.9202778,
ChIJs7f_s7-8t4kRz1iTz6tSdME,B K Miller Meats & Liquor,"9024 Old Branch Ave, Clinton, MD 20735, United States",20735,Clinton,4.6,788,OPERATIONAL,38.7655556,-76.8977778,
ChIJ6RuYTYK7t4kRgxs68durlBs,S & W Liquors,"7072 Allentown Rd, Temple Hills, MD 20748, United States",20735,Clinton,4.6,173,OPERATIONAL,38.7926341,-76.9261788,
ChIJe_32wXG8t4kRKMv_c1J3AGs,Allentown Liquors,"6321 Allentown Rd, Temple Hills, MD 20748, United States",20735,Clinton,4.1,227,OPERATIONAL,38.8032154,-76.9081423,
ChIJLxtDSyS8t4kRQILt_Zhe9_A,Base Liquors,"4805 Allentown Rd, Camp Springs, MD 20746, United States",20735,Clinton,3.8,49,OPERATIONAL,38.819551,-76.8905114,
ChIJxZz0rMm9t4kREx7k8GKJYk0,Apollo Wine and Spirits,"4585 Telfair Blvd Suite 300 Unit 101, Camp Springs, MD 20746, United States",20735,Clinton,4.2,5,OPERATIONAL,38.8271772,-76.90859429999999,
ChIJ60420MK7t4kRuEtGabisf64,Oxon Hill Liquors,"6369 Livingston Rd, Oxon Hill, MD 20745, United States",20735,Clinton,4.2,171,OPERATIONAL,38.8015881,-76.98821389999999,
ChIJ_x4agXS7t4kRJSTlRGuCHT0,Maxey Spirits,"7513 Allentown Rd, Fort Washington, MD 20744, United States",20735,Clinton,4,65,OPERATIONAL,38.7871624,-76.9390524,
ChIJVdl6gZK6t4kR-GubsaZ7Sn0,Livingston Woods Liquors,"7408 Livingston Rd Suite # A, Oxon Hill, MD 20745, United States",20735,Clinton,4.5,78,OPERATIONAL,38.7876939,-76.98968440000002,
ChIJ1XgHudy7t4kRG9SwGODzFcs,Barnabas Liquors,"4620 St Barnabas Rd, Temple Hills, MD 20748, United States",20735,Clinton,4.3,117,OPERATIONAL,38.8251502,-76.9457104,
ChIJyfNjiFu6t4kRoTfILUefzbk,Thirsty's Wine & Spirits,"6191 Oxon Hill Rd, Oxon Hill, MD 20745, United States",20735,Clinton,4.3,482,OPERATIONAL,38.8056914,-76.9847212,
ChIJTSzCH0-Wt4kR-ku6U-whG-c,Olde Fitzgerald's Liquors,"7701 Crain Hwy, Upper Marlboro, MD 20772, United States",20735,Clinton,4.4,63,OPERATIONAL,38.7839456,-76.7956978,
ChIJmcB-9t-7t4kRWYeIPYlBspw,Marlow Liquors,"4141 Branch Ave, Marlow Heights, MD 20748, United States",20735,Clinton,4,289,OPERATIONAL,38.8321468,-76.94385129999999,
ChIJuZ6maVC6t4kRw2pjyOBUsJA,Esquire Liquors,"6108 Oxon Hill Rd, Oxon Hill, MD 20745, United States",20735,Clinton,4.3,180,OPERATIONAL,38.8052062,-76.9745195,
ChIJ1c51i6-7t4kRDjVc2hDALmw,Kim Liquor,"3223 Brinkley Rd, Temple Hills, MD 20748, United States",20735,Clinton,4,105,OPERATIONAL,38.8036099,-76.95333629999999,
ChIJb4gUjL-8t4kR0zF1vQy8uYs,SAMS Shop & Repairing,"9020 Woodyard Rd, Clinton, MD 20735, United States",20735,Clinton,3.9,42,OPERATIONAL,38.7655723,-76.8957665,
ChIJdT2vsHK6t4kReHGSLuR_BIE,Meads Liquors,"5102 Indian Head Hwy, Oxon Hill, MD 20745, United States",20735,Clinton,4.3,447,OPERATIONAL,38.8193518,-76.9995763,
ChIJ3aPl7au6t4kR-vfB3WXnSPI,Pine Liquors,"9231 Oxon Hill Rd, Fort Washington, MD 20744, United States",20735,Clinton,4.2,150,OPERATIONAL,38.7629471,-77.0063777,
ChIJqbhXvU-Wt4kRqbB5pMjdBwY,Osborne Wine & Spirits,"7603 Crain Hwy, Upper Marlboro, MD 20772, United States",20735,Clinton,4.2,104,OPERATIONAL,38.7848741,-76.79464589999999,
ChIJlXSTcta7t4kR88b3vjwWntU,Modern Liquor Store,"2358 Iverson St, Hillcrest Heights, MD 20748, United States",20735,Clinton,4,124,OPERATIONAL,38.8347697,-76.9583652,
ChIJ-xNM1Wa6t4kRkNP9b3f8GuU,Seitz Liquors,"6223 Livingston Rd, Oxon Hill, MD 20745, United States",20735,Clinton,4.1,126,OPERATIONAL,38.8034323,-76.9901696,
ChIJiTFijLC6t4kR7JpJBLlcz3A,Sunnybrook Tavern,"9001 Livingston Rd, Fort Washington, MD 20744, United States",20735,Clinton,4.3,882,OPERATIONAL,38.7662653,-76.9952982,
ChIJ25Q0PyG8t4kROAfsw84AdS0,G.I. Liquors,"6712 Suitland Rd, Morningside, MD 20746, United States",20735,Clinton,4.3,47,OPERATIONAL,38.8243808,-76.89049059999999,
ChIJ___j4Le8t4kRlPnzKGJCbTY,CLINTON MART,"9707 Brandywine Rd, Clinton, MD 20735, United States",20735,Clinton,4.3,40,OPERATIONAL,38.75555629999999,-76.89540269999999,
ChIJdb05xaykt4kRlVDkUSigt-I,Miller Farms,"10140 Piscataway Rd, Clinton, MD 20735, United States",20735,Clinton,4.6,2312,OPERATIONAL,38.7500359,-76.9281879,
ChIJA5F5JY69t4kRG5R-fwjx8_U,Woodyard Market,"6907 Dower House Rd, Upper Marlboro, MD 20772, United States",20735,Clinton,4,109,OPERATIONAL,38.794376,-76.8366789,
ChIJPbQaMRWlt4kRetRRMyWat7g,Silesia Convenience,"10909 Livingston Rd Suite A, Fort Washington, MD 20744, United States",20735,Clinton,4,4,OPERATIONAL,38.7425557,-76.9992733,
ChIJBSTnUm68t4kRFiDlnONQ0qM,Hangar Club liquor,"6410 Old Branch Ave, Camp Springs, MD 20748, United States",20735,Clinton,3.8,452,OPERATIONAL,38.8014814,-76.90417099999999,
ChIJSz-_8bC6t4kRrwbtgNOyEac,Mac's SunnyBrook Bar,"9001 Livingston Rd, Fort Washington, MD 20744, United States",20735,Clinton,4.3,129,OPERATIONAL,38.7663125,-76.9952713,
ChIJq6pqmVy6t4kRfVSQnMhfGNs,Monae Wines,"6139 Oxon Hill Rd, Oxon Hill, MD 20745, United States",20735,Clinton,,,OPERATIONAL,38.80614790000001,-76.98203769999999,
ChIJC0LN5NvGt4kR8IhP7MTPCGw,Town Center Market,"4705 Queensbury Rd, Riverdale, MD 20737, United States",20737,Riverdale,4.6,192,OPERATIONAL,38.9624429,-76.9346115,
ChIJU-G86tXGt4kRZdXclJAnFNA,Chop Tank,"5430 Kenilworth Ave, Riverdale, MD 20737, United States",20737,Riverdale,4.2,6,OPERATIONAL,38.9562818,-76.9228267,
ChIJAWBQqyXBt4kRV5t5LfFd-fw,24/7 HR Super Convenience Store,"6010 66th Ave, Riverdale, MD 20737, United States",20737,Riverdale,2.2,10,OPERATIONAL,38.9604484,-76.9040534,
ChIJqSyI80-5t4kRTV8Gwq19dGU,Silver Hill Liquors,"4519 Silver Hill Rd, Hillcrest Heights, MD 20746, United States",20737,Riverdale,4.3,74,OPERATIONAL,38.8439071,-76.9288689,
ChIJiaAJmb7Gt4kRjp0XqmyBWXE,One Stop Shop,"4509 College Ave, College Park, MD 20740, United States",20737,Riverdale,4.1,27,OPERATIONAL,38.9818122,-76.9371477,
ChIJJcnsqiTBt4kRRBozZRPZ6nQ,Othi Operating Corporation,"6801 Riverdale Rd, Riverdale, MD 20737, United States",20737,Riverdale,4.1,10,CLOSED_TEMPORARILY,38.9637554,-76.8990738,
ChIJWyJPnU_Gt4kRKkP9jp5hFFQ,Crown Liquor,"6579 East-West Hwy, Chillum, MD 20782, United States",20740,College Park,3.9,49,OPERATIONAL,38.9717777,-76.97832509999999,
ChIJKVdxMxPGt4kRFZthGEsWfEY,University Liquor,"7925 New Hampshire Ave, Adelphi, MD 20783, United States",20740,College Park,4.1,145,OPERATIONAL,38.9892585,-76.9860566,
ChIJ0_N7ZQPFt4kREnSwtnGeFt0,El Toro Beer Wine and Liquor,"9107 Adelphi Rd, Adelphi, MD 20783, United States",20740,College Park,4.1,45,OPERATIONAL,39.0043575,-76.9702684,
ChIJpWeIcGjGt4kRzNqr_A3i9Bs,Lims Liquors,"2117 University Blvd E, Hyattsville, MD 20783, United States",20740,College Park,4,51,OPERATIONAL,38.9835178,-76.9761608,
ChIJ4UxWqRTGt4kR47OnoNZ03jg,T J Beer & Wine Liquors,"7669 New Hampshire Ave, Takoma Park, MD 20912, United States",20740,College Park,3.9,48,OPERATIONAL,38.9877999,-76.9874032,
ChIJ1Qe6O6TGt4kRPPN2nDqu-zI,College Park Liquors,"8147 Baltimore Ave #2492, College Park, MD 20740, United States",20740,College Park,4,149,CLOSED_PERMANENTLY,38.9914242,-76.9327634,
ChIJP-8gIaTGt4kRmgKNxT9f3to,#1 Liquor,"8200 Baltimore Ave, College Park, MD 20740, United States",20740,College Park,3.2,5,CLOSED_PERMANENTLY,38.9920869,-76.9338624,
ChIJK2aAPqTGt4kRY-ZaFIE4I78,Looney's Pub,"8150 Baltimore Ave, College Park, MD 20740, United States",20740,College Park,4.1,1749,OPERATIONAL,38.9908676,-76.93432849999999,
ChIJxWmyHwAgyIkRffmwxUhEYTY,Global Wines-Maryland,"5015 Herzel Pl, Beltsville, MD 20705, United States",20740,College Park,,,OPERATIONAL,39.0357031,-76.9032373,
ChIJI_PgZxzHt4kRz7aseLxlDEQ,Altera Convenience Store,"3400 Toledo Terrace, West Hyattsville, MD 20782, United States",20742,College Park,3.5,8,OPERATIONAL,38.9704127,-76.961056,
ChIJ50_XOKTGt4kR7uPxMsRLhec,Town Hall Liquor And Bar,"8135 Baltimore Ave, College Park, MD 20740, United States",20742,College Park,4.3,392,CLOSED_PERMANENTLY,38.9909005,-76.933467,
ChIJnyXcVsi-t4kRjC5_2MEjQ78,Charlie's Liquor Store,"5711 Silver Hill Rd, District Heights, MD 20747, United States",20743,Capitol Heights,4.1,250,OPERATIONAL,38.8534198,-76.9083778,
ChIJdyjtA8a-t4kRbCuHS2y0siU,J B Liquors,"5842 Silver Hill Rd, District Heights, MD 20747, United States",20743,Capitol Heights,3.8,30,OPERATIONAL,38.8567332,-76.9065875,
ChIJp10k44q-t4kRH-NantUWje8,Warehouse Liquors,"7609 Marlboro Pike, Forestville, MD 20747, United States",20743,Capitol Heights,4,152,OPERATIONAL,38.845254,-76.8754522,
ChIJ-_4NLJS-t4kRBGK-DrM_oy0,Avenue Liquor,"3318 Walters Ln, District Heights, MD 20747, United States",20743,Capitol Heights,3.9,103,OPERATIONAL,38.843511,-76.89137219999999,
ChIJYXvn8oq-t4kRtw9p5buqUaA,FREDDIES LIQUOR,"7700 Marlboro Pike, District Heights, MD 20747, United States",20743,Capitol Heights,4.2,44,OPERATIONAL,38.8446581,-76.87355749999999,
ChIJP_GssGW5t4kRCLoBIQME49Q,Meyers Liquor,"3601 Old Silver Hill Rd, Hillcrest Heights, MD 20746, United States",20743,Capitol Heights,4.3,491,OPERATIONAL,38.8431637,-76.94882969999999,
ChIJiddYaEe5t4kRZi578Wz6lJw,Cedar Hill Inn,"4400 Suitland Rd, Hillcrest Heights, MD 20746, United States",20743,Capitol Heights,3.8,157,OPERATIONAL,38.8528301,-76.93369489999999,
ChIJR9_HAom-t4kRdnTuura3JiA,Big Z Liquors,"3611 Forestville Rd, Forestville, MD 20747, United States",20743,Capitol Heights,4.1,115,OPERATIONAL,38.8393322,-76.87574,
ChIJEwTz1XG5t4kRsePufzNZXAw,Branch Ave Liquors,"3302B Ave, 3302A Branch Ave, Temple Hills, MD 20748, United States",20743,Capitol Heights,4.2,193,OPERATIONAL,38.8483928,-76.95293339999999,
ChIJgwiVS7-_t4kRu2KHGijEGo4,24 HR DISCOUNT MARKET,"5249 Marlboro Pike, Capitol Heights, MD 20743, United States",20743,Capitol Heights,3.5,6,OPERATIONAL,38.8660934,-76.9171388,
ChIJuY_NQye5t4kRccwMDaJ_Png,Abg Mart,"4409 Southern Ave SE, Capitol Heights, MD 20743, United States",20743,Capitol Heights,5,4,OPERATIONAL,38.8732966,-76.93425239999999,
ChIJmdjhaSC5t4kR03ByRBCl994,51 Liquor,"3207 Naylor Rd, Temple Hills, MD 20748, United States",20743,Capitol Heights,3.9,275,OPERATIONAL,38.851921,-76.9606725,
ChIJ7bzSKhi6t4kRo7vODwsbc-4,Earl's Super Liquor Store,"833 Southern Ave SE, Oxon Hill, MD 20745, United States",20744,Fort Washington,4,196,OPERATIONAL,38.8293301,-76.989914,
ChIJ7V-9eiK6t4kROuov0y5n6pA,Tops liquor,"4422 Wheeler Rd, Oxon Hill, MD 20745, United States",20744,Fort Washington,4,62,OPERATIONAL,38.8321757,-76.9864654,
ChIJyRUTiCK6t4kROLoFxf896Mg,Schreiber's Country Store,"4421 Wheeler Rd, Oxon Hill, MD 20745, United States",20744,Fort Washington,3.7,10,OPERATIONAL,38.8317749,-76.98662589999999,
ChIJHSqCg6ixt4kRLD-BwVVoPY8,V-NO @ The Harbor,"137 Waterfront St, Oxon Hill, MD 20745, United States",20744,Fort Washington,3.9,70,OPERATIONAL,38.7852843,-77.0160744,
ChIJYUeI80-5t4kRe4gdxJshG1o,Rubio Inc,"4519 Silver Hill Rd, Hillcrest Heights, MD 20746, United States",20746,Suitland,,,OPERATIONAL,38.8439212,-76.92885059999999,
ChIJFaeZkk-5t4kRnqWWhdfW8Zc,Best 1 Convenience Store,"4523 Silver Hill Rd, Hillcrest Heights, MD 20746, United States",20746,Suitland,3.7,72,OPERATIONAL,38.8440286,-76.9286928,
ChIJgy7AUvO-t4kR65sm2Gn32HI,Dodge City Market,"7409 Marlboro Pike, District Heights, MD 20747, United States",20746,Suitland,4.4,36,OPERATIONAL,38.8474838,-76.8782988,
ChIJ108OvsG-t4kRFA76SVpypbY,Pramukh Management,"6439 Marlboro Pike, Forestville, MD 20747, United States",20747,District Heights,4,1,CLOSED_TEMPORARILY,38.8514241,-76.8969953,
ChIJKzkLUuG9t4kRm81lcmIjRo4,Meadow's Market,"9400 Marlboro Pike, Upper Marlboro, MD 20772, United States",20762,Andrews Air Force Base,4.4,81,OPERATIONAL,38.8175376,-76.84380879999999,
ChIJ45JC_KmWt4kRjIKlOQi8EQs,Marlboro Liquors,"5725 Crain Hwy, Upper Marlboro, MD 20772, United States",20772,Upper Marlboro,4.3,196,OPERATIONAL,38.8115219,-76.7419397,
ChIJOVZFjBuUt4kRM-bP85nW1bU,Marlboro Country Liquors,"14808 Main St, Upper Marlboro, MD 20772, United States",20772,Upper Marlboro,4.2,180,OPERATIONAL,38.8175562,-76.7492854,
ChIJR9f3lfaTt4kRDXOkJ91bHGs,Bossy's Liquor,"16001 Marlboro Pike, Upper Marlboro, MD 20772, United States",20772,Upper Marlboro,4.4,39,OPERATIONAL,38.8241248,-76.7292733,
ChIJp5MkP2uXt4kRcaOf3_37lYI,Moore's Country Store,"10104 Croom Rd, Upper Marlboro, MD 20772, United States",20772,Upper Marlboro,4.3,30,OPERATIONAL,38.750528,-76.7609073,
ChIJNRiJ64eTt4kRhIMuU-NHPqU,"The Free State Distillery, Inc","1001 Prince Georges Blvd STE 200, Upper Marlboro, MD 20774, United States",20772,Upper Marlboro,4.9,31,OPERATIONAL,38.8773134,-76.72534519999999,
ChIJa-6UMVTHt4kR175_FsPLllo,Chillum Wine & Spirits,"5813 Eastern Ave NE, Hyattsville, MD 20782, United States",20781,Hyattsville,4.8,91,OPERATIONAL,38.96096680000001,-76.9947498,
ChIJP2W_5hLGt4kRHac91ihv1G8,La Licoreria,"8038 New Hampshire Ave, Hyattsville, MD 20783, United States",20781,Hyattsville,4.1,110,OPERATIONAL,38.9911929,-76.98906,
ChIJf8guxD7Ht4kRaF0CNhbPjuo,MEGA LICORES,"6333 New Hampshire Ave, Takoma Park, MD 20912, United States",20782,Hyattsville,5,6,OPERATIONAL,38.96662130000001,-77.0009816,
ChIJ_WEuIWrGt4kR5pJlR2X9SQk,New Grand Mart,"1535 University Blvd E, Hyattsville, MD 20783, United States",20782,Hyattsville,4.2,973,OPERATIONAL,38.984016,-76.981815,
ChIJyUKgUmbGt4kRCI0Vf93bI8A,Hyattsville Convenience Store,"2230 University Blvd E, Adelphi, MD 20783, United States",20782,Hyattsville,3.5,2,OPERATIONAL,38.9843463,-76.97365440000002,
ChIJDe5ONCDHt4kRMmFdqfOxwcQ,Yes! Organic Market - Hyattsville,"5331 Baltimore Ave #101, Hyattsville, MD 20781, United States",20782,Hyattsville,4.4,690,OPERATIONAL,38.95487139999999,-76.9401074,
ChIJpcN0yU_Ht4kRsDh0PhTwLoA,Grocery Store Hyattsville,"2010 University Blvd E, Hyattsville, MD 20783, United States",20783,Hyattsville,3.7,21,OPERATIONAL,38.9839387,-76.97830259999999,
ChIJWZfxIXzBt4kROeJLvMGcFfo,New Grand Mart,"8401 Annapolis Rd, New Carrollton, MD 20784, United States",20784,Hyattsville,4.3,467,OPERATIONAL,38.95624540000001,-76.86949919999999,
ChIJM7ZN0U_At4kRJKglosINc9g,Potomac Selections Inc,"3601 West St, Landover, MD 20785, United States",20784,Hyattsville,3.7,3,OPERATIONAL,38.9401146,-76.8604457,
ChIJ4YCNV_LAt4kRqKyGD-293JQ,Narcisso Wine Cellar,"3341 75th Ave STE B4, Hyattsville, MD 20785, United States",20784,Hyattsville,,,OPERATIONAL,38.9325074,-76.8814199,
ChIJNdatGPLAt4kRK2XKGLF-lAc,Universal Wine & Spirits,"3361 75th Ave, Landover, MD 20785, United States",20785,Hyattsville,,,CLOSED_PERMANENTLY,38.9346948,-76.8818915,
